term,subclasses
bruin_inks_oseretsky_test,unifilateral_upper_limb_function_melbourne_assessment
hippocampal_neurogenesis,synaptogenesis
hippocampal_neurogenesis,hippocampal_neurogenesis
hippocampal_neurogenesis,synaptic_efficacy
hippocampal_neurogenesis,homeostatic_plasticity
hippocampal_neurogenesis,long_term_potentiation_like
hippocampal_neurogenesis,nmda_receptors
hippocampal_neurogenesis,synaptic_transmission
non_dominant_side,non_dominant_upper_limbs
non_dominant_side,right_handers
non_dominant_side,non_dominant_upper_limb
non_dominant_side,affected_non_dominant
non_dominant_side,non_dominant_sides
non_dominant_side,non_dominant_limb
non_dominant_side,non_dominant_side
non_dominant_side,non_dominant_arms
non_dominant_side,non_dominant_hands
precision_grip,grasping_actions
precision_grip,grasping_objects
precision_grip,prehension
precision_grip,grasping_movements
precision_grip,precision_grip
precision_grip,object_manipulation
institutional_review_board_approval,local_research_ethics_committee
institutional_review_board_approval,ethical_approval
institutional_review_board_approval,regional_ethics_committee
institutional_review_board_approval,human_ethics_committee
institutional_review_board_approval,research_ethics_committee
institutional_review_board_approval,ethical_permission
institutional_review_board_approval,institutional_review_board_approval
institutional_review_board_approval,ethical_clearance
institutional_review_board_approval,ethical_considerations_ethical_approval
institutional_review_board_approval,research_ethics_approval
p_0_034,eta2
p_0_034,g2p
p_0_034,t13
p_0_034,p_0_038
p_0_034,p_0_034
p_0_034,p_037
language_delay,developmental_apraxia
language_delay,cleft_palate
language_delay,language_delay
language_delay,bilingual_children
language_delay,phonological_disorders
language_delay,suspected_childhood_apraxia
xeomin,botulinum
xeomin,ona_botulinum_toxin_a
xeomin,oral_baclofen
xeomin,botulinum_neurotoxin_type
xeomin,botulinum_toxin_type
xeomin,bont_b
xeomin,botulinum_toxin
xeomin,spasmodic_dysphonia
mantovani_f,augmented_reality
mantovani_f,virtual_environments
mantovani_f,semi_immersive
mantovani_f,virtual_environment
mantovani_f,virtual_objects
della_sala_s,verbal_learning_test
unifilateral_upper_limb_function,gross_motor_function_measure_66
unifilateral_upper_limb_function,wee_fim
unifilateral_upper_limb_function,gross_motor_function_measure_88
unifilateral_upper_limb_function,unifilateral_upper_limb_function
unifilateral_upper_limb_function,pediatric_evaluation
unifilateral_upper_limb_function,vineland_adaptive_behavior_scales
unifilateral_upper_limb_function,disability_inventory
entry_criteria,exclusion_criteria_included
entry_criteria,exclusion_criteria_inclusion
hospital_re_admission,hospital_readmission
ventral_pre_motor_cortex,ipsilateral_m1
ventral_pre_motor_cortex,lesioned_hemi_sphere
ventral_pre_motor_cortex,both_hemi_spheres
ventral_pre_motor_cortex,primary_motor_cortex
ventral_pre_motor_cortex,primary_motor_cortex_m1
repeated_sequence,high_contextual_interference
repeated_sequence,blocked_practice
repeated_sequence,random
significant_predictor,independent_variable
significant_predictor,predictor_variable
significant_predictor,predictor_variables
significant_predictor,dependent_variable
significant_predictor,variables
significant_predictor,independent_variables
outpatients,inpatients
outpatients,outpatients
neuro_psychiatric_disorders,neuropathology
neuro_psychiatric_disorders,phenotypes
impairment_activity_limitation,impairment_activity_limitation
fm_fugl_meyer,arat_action_research_arm_test
fm_fugl_meyer,composite_spasticity_index
fm_fugl_meyer,fm_fugl_meyer
fm_fugl_meyer,sub_test_scores_comprise_upper_extremity
fm_fugl_meyer,ara
fm_fugl_meyer,sias
fm_fugl_meyer,fugl_meyer_assessment_ue
fm_fugl_meyer,fma_fugl_meyer_assessment
fm_fugl_meyer,fma_ul
receive,participants_will_receive
receive,receive
canadian_medical_association_journal,j_eval_clin_pract
canadian_medical_association_journal,emergency_medicine_journal
canadian_medical_association_journal,j_adv_nurs
canadian_medical_association_journal,implement_sci
canadian_medical_association_journal,bmc_health_services_research
canadian_medical_association_journal,british_medical_journal_316
canadian_medical_association_journal,br_j_gen_pract
canadian_medical_association_journal,palliat_med
canadian_medical_association_journal,canadian_medical_association_journal
national_sentinel_stroke_audit,audits
national_sentinel_stroke_audit,northern_ireland
national_sentinel_stroke_audit,audit_tool
national_sentinel_stroke_audit,national_audit
national_sentinel_stroke_audit,national_sentinel_stroke_audit
national_sentinel_stroke_audit,organizational_audit
national_sentinel_stroke_audit,scotland
motor_deficit,muscle_weakness
free_recall_test,long_delay
free_recall_test,cued_recall_test
free_recall_test,verbal_paired_associates
free_recall_test,free_recall_test
free_recall_test,massed_restudy
free_recall_test,paired_associates
anterior_posterior_directions,medio_lateral_center
anterior_posterior_directions,medial_lateral_directions
anterior_posterior_directions,antero_posterior_direction
anterior_posterior_directions,anterior_posterior_directions
anterior_posterior_directions,medial_lateral_direction
anterior_posterior_directions,medio_lateral
anterior_posterior_directions,medial_lateral
km_per_hour,age_predicted_maximum_heart_rate
specialist_nurse,health_visitor
specialist_nurse,specialist_nurse
specialist_nurse,senior_nurse
pmv,ipsilateral_hemi_sphere
pmv,ipsilateral_m1
pmv,ipsilateral_activation
pmv,contra_lateral_hemi_sphere
curtin_university_perth_australia,australian_occupational_therapy_journal
curtin_university_perth_australia,south_african_journal
curtin_university_perth_australia,br_j_occup_ther
primary_care_providers,emergency_medical_services_agencies
hand_tapping,finger_tapping_task
hand_tapping,index_finger_tapping
hand_tapping,sequential_finger_tapping_task
hand_tapping,hand_tapping
hand_tapping,sequential_finger_tapping
hand_tapping,finger_tracking
hand_tapping,naive_subjects
sickness_impact_profile,sickness_impact_profile
sickness_impact_profile,four_sub_scales
sickness_impact_profile,subdomains
planned_comparisons,one_way_anovas
planned_comparisons,mixed_model_anova
planned_comparisons,planned_comparisons
planned_comparisons,two_way_anovas
planned_comparisons,post_hoc_tests
planned_comparisons,post_hoc_analyzes
planned_comparisons,chi_square_analyzes
planned_comparisons,manova
planned_comparisons,repeated_measures_anovas
episodic_memory,delayed_recall
episodic_memory,retrieval
episodic_memory,retrieval_practice
episodic_memory,cued_recall
episodic_memory,restudy
episodic_memory,free_recall
episodic_memory,immediate_recall
gait_endurance,static_standing_balance
occupations,townsend_e
occupations,occupational_science
occupations,occupational_engagement
occupations,mullersdorf
occupations,occupations
hyperperfusion,neuronal_injury
hyperperfusion,focal_cerebral_ischemia
1500_u,xylazine
1500_u,normal_saline
1500_u,1500_u
1500_u,800_mg
1500_u,verapamil
iqwig,jo_anna_briggs_institute
iqwig,cochrane_collaboration_2011
olsen_t_s,clin_rehab
olsen_t_s,j_stroke_cerebro_vasc_dis
class_iii,single_subject_experimental
class_iii,single_case_experimental_design
class_iii,prospective_longitudinal
class_iii,single_case_experimental
class_iii,class_iii
class_iii,single_case_study
teacher,children
teacher,mothers
teacher,pupils
teacher,pre_school_children
teacher,infant
teacher,young_children
scivoletto_g,2011_international_spinal_cord_society_all_rights_reserved
scivoletto_g,international_spinal_cord_society_all_rights_reserved_1362
anterior_cingulate,orbito_frontal_cortex
anterior_cingulate,pre_frontal_lobe
anterior_cingulate,medial_temporal
anterior_cingulate,vent_rome_dial_pre_frontal_cortex
anterior_cingulate,frontal_lobe
anterior_cingulate,medial_pre_frontal
anterior_cingulate,anterior_cingulate
anterior_cingulate,temporo_parietal_junction
anterior_cingulate,pre_frontal_cortex
biological_motion,effector_specific
biological_motion,automatic_processing
biological_motion,effector_dependent
biological_motion,error_detection
wais_r,wais
wais_r,wechsler_adult_intelligense_scale_third_edition
wais_r,matrix_reasoning
wais_r,wechsler_adult_intelligense_scale
wais_r,wechsler_memory_scale_third_edition
wais_r,wais_r
wais_r,wechsler_d
wais_r,benton_visual_retention_test
wais_r,wais_iii
wais_r,wais_iv
ascertain,shed_light_on
ascertain,further_elucidate
spread_over,separated_by_intervals
active_repetitive_peripheral_nerve_sensory_stimulation,active_repetitive_peripheral_nerve_sensory_stimulation
active_repetitive_peripheral_nerve_sensory_stimulation,repetitive_trans_cranial_magnetic_stimulation10_neuro_muscul
active_repetitive_peripheral_nerve_sensory_stimulation,vibratory_stimulation_alone_group
sa_sip30,sf_36v2
sa_sip30,perceived_stress_scale
sa_sip30,general_self_efficacy_scale
sa_sip30,symptom_check_list_90
sa_sip30,pdq_39
sa_sip30,state_anxiety_inventory
significant_difference,significant_differences_between_groups
significant_difference,no_significant_differences
significant_difference,significant_differences
significant_difference,no_statistically_significant_differences
significant_difference,significant_difference
significant_difference,statistically_significant_difference
airex,airex
airex,orthostatic_position
airex,supine_sitting
airex,upright_trunk
aerobic_fitness,walking_endurance
aerobic_fitness,muscular_endurance
aerobic_fitness,cardio_vascular_endurance
aphasia_severity_rating_scale,subsections
lateral_head,biceps_brachii
lateral_head,triceps_brachii_muscles
lateral_head,extensor_digitorum
lateral_head,lateral_head
lateral_head,biceps
lateral_head,triceps_brachii
lateral_head,fcr
lateral_head,extensor_carpi_radialis_longus
best_practice_guide_lines,integrated_care_pathways
best_practice_guide_lines,nurse_led
research_utilization,information_seeking
research_utilization,research_utilization
physical_therapy_assistants,orthotics_international_36
physical_therapy_assistants,orthotics_international
physical_therapy_assistants,orthotics_international_37
physical_therapy_assistants,orthotics_prosthetics
half_glove,slings
half_glove,splint
half_glove,mitt
half_glove,hemi_sling
coughs,video_fluoroscopy
coughs,ml_swallows
coughs,coughs
coughs,thin_liquids
coughs,citric_acid
coughs,thin_liquid
coughs,boluses
coughs,nectar
spastic_diplegia,spastic_diplegia
spastic_diplegia,unifilateral_spastic_cerebral_palsy
spastic_diplegia,spastic_hemiplegic_cerebral_palsy
spastic_diplegia,diplegic_cerebral_palsy
spastic_diplegia,developmental_coordination_disorder
spastic_diplegia,developmental_co_ordination_disorder
spastic_diplegia,congenital_hemi_plegia
spastic_diplegia,hemiplegic_cerebral_palsy
interpretative_phenomenological_analysis,qualitative_research_methods
interpretative_phenomenological_analysis,qualitative_methodology
interpretative_phenomenological_analysis,mixed_methods
interpretative_phenomenological_analysis,methodologys
interpretative_phenomenological_analysis,interpretative_phenomenological_analysis
underlying_mechanism,neural_mechanisms_underlying
underlying_mechanism,neural_underpinnings
underlying_mechanism,mechanisms_underlying
underlying_mechanism,underlying_neural_mechanisms
underlying_mechanism,neural_substrates
underlying_mechanism,neural_mechanisms
underlying_mechanism,neuro_physiological_mechanisms
tablet_devices,nintendo_wii_fit
interview_questions,open_ended_questions
interview_questions,open_questions
interview_questions,open_ended_question
applied_ergonomics,applied_ergonomics
j_nurs_educ,high_turnover
j_nurs_educ,shortages
j_nurs_educ,staff_turnover
randomized_placebo_controlled,randomized_placebo_controlled
randomized_placebo_controlled,open_label
randomized_placebo_controlled,quasi_experimental
randomized_placebo_controlled,cross_over_design
randomized_placebo_controlled,quasi_randomized
randomized_placebo_controlled,placebo_controlled
randomized_placebo_controlled,double_blind
randomized_placebo_controlled,sham_controlled
3_months_post_discharge,esrc_mrc
3_months_post_discharge,interim_report
electrical_stimulation_as_an_adjunct,as_an_adjuvant
electrical_stimulation_as_an_adjunct,taub_e_crago_j_e_uswatte_g_constraint_induced_movement_ther
electrical_stimulation_as_an_adjunct,electrical_stimulation_as_an_adjunct
electrical_stimulation_as_an_adjunct,when_used_as_an_adjunct
electrical_stimulation_as_an_adjunct,used_as_an_adjunct
electrical_stimulation_as_an_adjunct,psycho_logicaly_informed
professionalism,inter_professional_education
professionalism,professionalism
professionalism,reflective_practice
professionalism,reflections
professionalism,critical_reflection
